"codi_carrer";"des_sigla";"nom_carrer";"nom_complert";"nom_barri";"codi_postal";"nroi";"nrof";"nom_llistat"
"725";"CARRER";"COLOM, DE";"CARRER DE COLOM";"P.I. SANTA MARGARIDA";"08223";"360";"518";"COLOM"
"725";"CARRER";"COLOM, DE";"CARRER DE COLOM";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"1";"15";"COLOM"
"730";"CARRER";"COLUMEL.LA, DE";"CARRER DE COLUMEL.LA";"CA N'AURELL";"08224";"5";"23";"COLUMELLA"
"730";"CARRER";"COLUMEL.LA, DE";"CARRER DE COLUMEL.LA";"CA N'AURELL";"08224";"12";"30";"COLUMELLA"
"736";"PASSATGE";"COMERCIAL";"PASSATGE COMERCIAL";"CA N'ANGLADA";"08222";"1";"13";"COMERCIAL"
"736";"PASSATGE";"COMERCIAL";"PASSATGE COMERCIAL";"CA N'ANGLADA";"08222";"2";"28";"COMERCIAL"
"735";"CARRER";"COMERÇ, DEL";"CARRER DEL COMERÇ";"CA N'AURELL";"08224";"1";"19";"COMERCZZ"
"735";"CARRER";"COMERÇ, DEL";"CARRER DEL COMERÇ";"CA N'AURELL";"08224";"8";"16";"COMERCZZ"
"740";"CARRER";"COMPOSTEL.LA, DE";"CARRER DE COMPOSTEL.LA";"TORRE-SANA";"08227";"27";"41";"COMPOSTELLA"
"740";"CARRER";"COMPOSTEL.LA, DE";"CARRER DE COMPOSTEL.LA";"TORRE-SANA";"08227";"28";"28";"COMPOSTELLA"
"2870";"CARRER";"COMTE BORRELL, DEL";"CARRER DEL COMTE BORRELL";"CA N'AURELL";"08224";"1";"75";"COMTEBORRELL"
"2870";"CARRER";"COMTE BORRELL, DEL";"CARRER DEL COMTE BORRELL";"CA N'AURELL";"08224";"2";"66";"COMTEBORRELL"
"745";"PASSEIG";"COMTE D'ÈGARA, DEL";"PASSEIG DEL COMTE D'ÈGARA";"CENTRE";"08221";"1";"29";"COMTEDEGARA"
"745";"PASSEIG";"COMTE D'ÈGARA, DEL";"PASSEIG DEL COMTE D'ÈGARA";"CENTRE";"08221";"2";"30";"COMTEDEGARA"
"5749";"PLAÇA";"COMTE GUIFRE, DEL";"PLAÇA DEL COMTE GUIFRE";"CENTRE";"08221";"1";"9";"COMTEGUIFRE"
"5749";"PLAÇA";"COMTE GUIFRE, DEL";"PLAÇA DEL COMTE GUIFRE";"CENTRE";"08221";"10";"10";"COMTEGUIFRE"
"825";"CARRER";"CONCA, DE";"CARRER DE CONCA";"TORRE-SANA";"08227";"3";"33";"CONCA"
"825";"CARRER";"CONCA, DE";"CARRER DE CONCA";"TORRE-SANA";"08227";"8";"28";"CONCA"
"5897";"CARRER";"CONCEPCIÓ CAMÍ SOLER, DE";"CARRER DE CONCEPCIÓ CAMÍ SOLER";"PLA DEL BON AIRE - EL GARROT";"08225";"11";"11";"CONCEPCIOCAMISOLER"
"5897";"CARRER";"CONCEPCIÓ CAMÍ SOLER, DE";"CARRER DE CONCEPCIÓ CAMÍ SOLER";"PLA DEL BON AIRE - EL GARROT";"08226";"2";"2";"CONCEPCIOCAMISOLER"
"750";"CARRER";"CONCEPCIÓN ARENAL, DE";"CARRER DE CONCEPCIÓN ARENAL";"CAN PALET";"08223";"1";"183";"CONCEPCIONARENAL"
"750";"CARRER";"CONCEPCIÓN ARENAL, DE";"CARRER DE CONCEPCIÓN ARENAL";"CAN PALET";"08223";"2";"170";"CONCEPCIONARENAL"
"755";"CARRER";"CONCILI EGARENC, DEL";"CARRER DEL CONCILI EGARENC";"LA COGULLADA";"08224";"1";"95";"CONCILIEGARENC"
"755";"CARRER";"CONCILI EGARENC, DEL";"CARRER DEL CONCILI EGARENC";"LA COGULLADA";"08224";"2";"96";"CONCILIEGARENC"
"760";"PASSATGE";"CONCÒRDIA, DE LA";"PASSATGE DE LA CONCÒRDIA";"CA N'ANGLADA";"08222";"1";"3";"CONCORDIA"
"771";"CARRER";"CONFLENT, DEL";"CARRER DEL CONFLENT";"P.I. PUIGBARRAL";"08226";"2";"18";"CONFLENT"
"771";"CARRER";"CONFLENT, DEL";"CARRER DEL CONFLENT";"P.I. PUIGBARRAL";"08226";"5";"15";"CONFLENT"
"5841";"CARRER";"CONRAD FONTELLAS, DE";"CARRER DE CONRAD FONTELLAS";"DISSEMINATS - D5";"08225";"25";"63";"CONRADFONTELLAS"
"5841";"CARRER";"CONRAD FONTELLAS, DE";"CARRER DE CONRAD FONTELLAS";"DISSEMINATS - D5";"08225";"28";"68";"CONRADFONTELLAS"
"775";"CARRER";"CONSELL DE CENT, DEL";"CARRER DEL CONSELL DE CENT";"CAN TUSELL";"08226";"61";"85";"CONSELLDECENT"
"775";"CARRER";"CONSELL DE CENT, DEL";"CARRER DEL CONSELL DE CENT";"CAN TUSELL";"08226";"138";"146";"CONSELLDECENT"
"775";"CARRER";"CONSELL DE CENT, DEL";"CARRER DEL CONSELL DE CENT";"SANT PERE NORD";"08226";"1";"59";"CONSELLDECENT"
"775";"CARRER";"CONSELL DE CENT, DEL";"CARRER DEL CONSELL DE CENT";"SANT PERE NORD";"08226";"2";"118";"CONSELLDECENT"
"780";"PASSATGE";"CONSTÀNCIA, DE LA";"PASSATGE DE LA CONSTÀNCIA";"CA N'ANGLADA";"08222";"2";"2";"CONSTANCIA"
"5543";"PLAÇA";"CONSTITUCIÓ, DE LA";"PLAÇA DE LA CONSTITUCIÓ";"SANT PERE NORD";"08226";"1";"1";"CONSTITUCIO"
"5804";"PLAÇA";"COOPERATIVA, DE LA";"PLAÇA DE LA COOPERATIVA";"TORRENT D'EN PERE PARRES";"08225";"1";"13";"COOPERATIVA"
"5804";"PLAÇA";"COOPERATIVA, DE LA";"PLAÇA DE LA COOPERATIVA";"TORRENT D'EN PERE PARRES";"08225";"4";"10";"COOPERATIVA"
"785";"CARRER";"CÒRDOVA, DE";"CARRER DE CÒRDOVA";"ÈGARA";"08226";"1";"53";"CORDOVA"
"785";"CARRER";"CÒRDOVA, DE";"CARRER DE CÒRDOVA";"ÈGARA";"08226";"8";"46";"CORDOVA"
"790";"CARRER";"CORUNYA, DE LA";"CARRER DE LA CORUNYA";"TORRE-SANA";"08227";"1";"47";"CORUNYA"
"790";"CARRER";"CORUNYA, DE LA";"CARRER DE LA CORUNYA";"TORRE-SANA";"08227";"4";"28";"CORUNYA"
"1795";"CARRER";"COSIDORES, DE LES";"CARRER DE LES COSIDORES";"SANT PERE NORD";"08226";"1";"3";"COSIDORES"
"1795";"CARRER";"COSIDORES, DE LES";"CARRER DE LES COSIDORES";"SANT PERE NORD";"08226";"2";"2";"COSIDORES"
"1795";"CARRER";"COSIDORES, DE LES";"CARRER DE LES COSIDORES";"ÈGARA";"08226";"9";"211";"COSIDORES"
"1795";"CARRER";"COSIDORES, DE LES";"CARRER DE LES COSIDORES";"ÈGARA";"08226";"14";"160";"COSIDORES"
"795";"CARRER";"COSTA RICA, DE";"CARRER DE COSTA RICA";"LA COGULLADA";"08224";"1";"51";"COSTARICA"
"796";"CARRER";"COVA DE L'ÀNGEL, DE LA";"CARRER DE LA COVA DE L'ÀNGEL";"SANT LLORENÇ";"08227";"55";"55";"COVADELANGEL"
"796";"CARRER";"COVA DE L'ÀNGEL, DE LA";"CARRER DE LA COVA DE L'ÀNGEL";"SANT LLORENÇ";"08227";"56";"56";"COVADELANGEL"
"797";"CARRER";"COVA DEL DRAC, DE LA";"CARRER DE LA COVA DEL DRAC";"SANT LLORENÇ";"08227";"1";"21";"COVADELDRAC"
"797";"CARRER";"COVA DEL DRAC, DE LA";"CARRER DE LA COVA DEL DRAC";"SANT LLORENÇ";"08227";"2";"14";"COVADELDRAC"
"798";"CARRER";"COVA SIMANYA, DE LA";"CARRER DE LA COVA SIMANYA";"SANT LLORENÇ";"08227";"47";"53";"COVASIMANYA"
"798";"CARRER";"COVA SIMANYA, DE LA";"CARRER DE LA COVA SIMANYA";"SANT LLORENÇ";"08227";"48";"52";"COVASIMANYA"
"5735";"PLAÇA";"CREIXELL, DE";"PLAÇA DE CREIXELL";"CAN ROCA";"08225";"1";"1";"CREIXELL"
"5735";"PLAÇA";"CREIXELL, DE";"PLAÇA DE CREIXELL";"CAN ROCA";"08225";"12";"12";"CREIXELL"
"800";"CARRER";"CREMAT";"CARRER CREMAT";"CENTRE";"08221";"1";"29";"CREMAT"
"800";"CARRER";"CREMAT";"CARRER CREMAT";"CENTRE";"08221";"4";"30";"CREMAT"
"805";"PLACETA";"CREU, DE LA";"PLACETA DE LA CREU";"SANT PERE";"08225";"18";"18";"CREU"
"805";"PLACETA";"CREU, DE LA";"PLACETA DE LA CREU";"SANT PERE";"08225";"19";"19";"CREU"
"805";"PLACETA";"CREU, DE LA";"PLACETA DE LA CREU";"SANT PERE";"08226";"3";"15";"CREU"
"805";"PLACETA";"CREU, DE LA";"PLACETA DE LA CREU";"SANT PERE";"08226";"4";"20";"CREU"
"810";"CARRER";"CREU GRAN, DE LA";"CARRER DE LA CREU GRAN";"CENTRE";"08221";"1";"79";"CREUGRAN"
"810";"CARRER";"CREU GRAN, DE LA";"CARRER DE LA CREU GRAN";"CENTRE";"08221";"2";"68";"CREUGRAN"
"2740";"PLAÇA";"CREU GRAN, DE LA";"PLAÇA DE LA CREU GRAN";"CENTRE";"08221";"1";"1";"CREUGRAN"
"812";"CARRER";"CUBA, DE";"CARRER DE CUBA";"DISSEMINATS - D4";"08224";"81";"81";"CUBA"
"812";"CARRER";"CUBA, DE";"CARRER DE CUBA";"VISTA ALEGRE";"08224";"1";"63";"CUBA"
"812";"CARRER";"CUBA, DE";"CARRER DE CUBA";"VISTA ALEGRE";"08224";"2";"90";"CUBA"
"5566";"PLAÇA";"CULTURA, DE LA";"PLAÇA DE LA CULTURA";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"9";"CULTURA"
"5566";"PLAÇA";"CULTURA, DE LA";"PLAÇA DE LA CULTURA";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"10";"CULTURA"
"5653";"CARRER";"DAINA, DE LA";"CARRER DE LA DAINA";"LES MARTINES";"08224";"4";"8";"DAINA"
"5653";"CARRER";"DAINA, DE LA";"CARRER DE LA DAINA";"LES MARTINES";"08224";"9";"11";"DAINA"
"945";"CARRER";"DÀLIA, DE LA";"CARRER DE LA DÀLIA";"LES FONTS";"08228";"2";"32";"DALIA"
"945";"CARRER";"DÀLIA, DE LA";"CARRER DE LA DÀLIA";"LES FONTS";"08228";"5";"19";"DALIA"
"5865";"PONT";"PASSAREL.LA DE LA SEU D'ÈGARA";"PONT PASSAREL.LA DE LA SEU D'ÈGARA";"VALLPARADÍS";"08222";"1";"1";"DELASEUDEGARA"
"5887";"PARC";"DEVESA, DE LA";"PARC DE LA DEVESA";"SEGLE XX";"08223";"1";"7";"DEVESA"
"5887";"PARC";"DEVESA, DE LA";"PARC DE LA DEVESA";"SEGLE XX";"08223";"2";"6";"DEVESA"
"950";"CARRER";"DIBUIXANT AVELLANEDA, DEL";"CARRER DEL DIBUIXANT AVELLANEDA";"POBLE NOU - ZONA ESPORTIVA";"08225";"3";"117";"DIBUIXANTAVELLANEDA"
"950";"CARRER";"DIBUIXANT AVELLANEDA, DEL";"CARRER DEL DIBUIXANT AVELLANEDA";"POBLE NOU - ZONA ESPORTIVA";"08225";"4";"90";"DIBUIXANTAVELLANEDA"
"1162";"PLAÇA";"DIDÓ";"PLAÇA DIDÓ";"CENTRE";"08221";"1";"9";"DIDO"
"1162";"PLAÇA";"DIDÓ";"PLAÇA DIDÓ";"CENTRE";"08221";"14";"14";"DIDO"
"955";"PASSATGE";"DINAMARCA, DE";"PASSATGE DE DINAMARCA";"CAN PARELLADA";"08228";"2";"16";"DINAMARCA"
"955";"PASSATGE";"DINAMARCA, DE";"PASSATGE DE DINAMARCA";"CAN PARELLADA";"08228";"7";"15";"DINAMARCA"
"5807";"CARRER";"DIPÒSITS, DELS";"CARRER DELS DIPÒSITS";"CAN BOADA DEL PI";"08225";"2";"2";"DIPOSITS"
"5956";"PLACETA";"DIVERSITAT, DE LA";"PLACETA DE LA DIVERSITAT";"GUADALHORCE";"08223";"1";"1";"DIVERSITAT"
"975";"CARRER";"DR. AYMERICH I GILABERTÓ, DEL";"CARRER DEL DR. AYMERICH I GILABERTÓ";"CA N'ANGLADA";"08222";"2";"136";"DOCTORAYMERICHIGILABERTO"
"975";"CARRER";"DR. AYMERICH I GILABERTÓ, DEL";"CARRER DEL DR. AYMERICH I GILABERTÓ";"CA N'ANGLADA";"08222";"5";"97";"DOCTORAYMERICHIGILABERTO"
"980";"CARRER";"DOCTOR CABANES, DEL";"CARRER DEL DOCTOR CABANES";"CENTRE";"08221";"6";"50";"DOCTORCABANES"
"980";"CARRER";"DOCTOR CABANES, DEL";"CARRER DEL DOCTOR CABANES";"CENTRE";"08221";"27";"31";"DOCTORCABANES"
"985";"PLAÇA";"DOCTOR CADEVALL, DEL";"PLAÇA DEL DOCTOR CADEVALL";"CENTRE";"08221";"1";"1";"DOCTORCADEVALL"
"985";"PLAÇA";"DOCTOR CADEVALL, DEL";"PLAÇA DEL DOCTOR CADEVALL";"CENTRE";"08221";"2";"2";"DOCTORCADEVALL"
"990";"CARRER";"DOCTOR CALSINA, DEL";"CARRER DEL DOCTOR CALSINA";"CAN TUSELL";"08226";"281";"293";"DOCTORCALSINA"
"990";"CARRER";"DOCTOR CALSINA, DEL";"CARRER DEL DOCTOR CALSINA";"SANT PERE NORD";"08226";"244";"422";"DOCTORCALSINA"
"990";"CARRER";"DOCTOR CALSINA, DEL";"CARRER DEL DOCTOR CALSINA";"SANT PERE NORD";"08226";"297";"423";"DOCTORCALSINA"
"995";"CARRER";"DOCTOR CISTARÉ, DEL";"CARRER DEL DOCTOR CISTARÉ";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"71";"DOCTORCISTARE"
"995";"CARRER";"DOCTOR CISTARÉ, DEL";"CARRER DEL DOCTOR CISTARÉ";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"168";"DOCTORCISTARE"
"1000";"CARRER";"DOCTOR FERRAN, DEL";"CARRER DEL DOCTOR FERRAN";"SANT PERE NORD";"08226";"2";"198";"DOCTORFERRAN"
"1000";"CARRER";"DOCTOR FERRAN, DEL";"CARRER DEL DOCTOR FERRAN";"SANT PERE NORD";"08226";"5";"151";"DOCTORFERRAN"
"1005";"CARRER";"DOCTOR FLEMING, DEL";"CARRER DEL DOCTOR FLEMING";"CAN BOADA CASC ANTIC";"08225";"1";"1";"DOCTORFLEMING"
"1005";"CARRER";"DOCTOR FLEMING, DEL";"CARRER DEL DOCTOR FLEMING";"CAN BOADA CASC ANTIC";"08225";"4";"6";"DOCTORFLEMING"
"1010";"CARRER";"DOCTOR MARTÍ I JULIÀ, DEL";"CARRER DEL DOCTOR MARTÍ I JULIÀ";"CENTRE";"08221";"1";"23";"DOCTORMARTIIJULIA"
"1015";"CARRER";"DOCTOR PEARSON, DEL";"CARRER DEL DOCTOR PEARSON";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"133";"163";"DOCTORPEARSON"
"1015";"CARRER";"DOCTOR PEARSON, DEL";"CARRER DEL DOCTOR PEARSON";"VALLPARADÍS";"08222";"1";"113";"DOCTORPEARSON"
"1015";"CARRER";"DOCTOR PEARSON, DEL";"CARRER DEL DOCTOR PEARSON";"VALLPARADÍS";"08222";"4";"82";"DOCTORPEARSON"
"1020";"PLAÇA";"DOCTOR ROBERT, DEL";"PLAÇA DEL DOCTOR ROBERT";"CENTRE";"08221";"1";"15";"DOCTORROBERT"
"1020";"PLAÇA";"DOCTOR ROBERT, DEL";"PLAÇA DEL DOCTOR ROBERT";"CENTRE";"08221";"2";"10";"DOCTORROBERT"
"3085";"CARRER";"DOCTOR SALVÀ, DEL";"CARRER DEL DOCTOR SALVÀ";"CA N'AURELL";"08224";"1";"135";"DOCTORSALVA"
"3085";"CARRER";"DOCTOR SALVÀ, DEL";"CARRER DEL DOCTOR SALVÀ";"CA N'AURELL";"08224";"2";"144";"DOCTORSALVA"
"3085";"CARRER";"DOCTOR SALVÀ, DEL";"CARRER DEL DOCTOR SALVÀ";"LA MAURINA";"08224";"148";"160";"DOCTORSALVA"
"3085";"CARRER";"DOCTOR SALVÀ, DEL";"CARRER DEL DOCTOR SALVÀ";"LA MAURINA";"08224";"169";"181";"DOCTORSALVA"
"1025";"CARRER";"DOCTOR TORRAS I BAGES, DEL";"CARRER DEL DOCTOR TORRAS I BAGES";"SEGLE XX";"08223";"1";"229";"DOCTORTORRASIBAGES"
"1025";"CARRER";"DOCTOR TORRAS I BAGES, DEL";"CARRER DEL DOCTOR TORRAS I BAGES";"SEGLE XX";"08223";"2";"182";"DOCTORTORRASIBAGES"
"1030";"CARRER";"DOCTOR TURRÓ, DEL";"CARRER DEL DOCTOR TURRÓ";"CA N'AURELL";"08224";"1";"67";"DOCTORTURRO"
"1030";"CARRER";"DOCTOR TURRÓ, DEL";"CARRER DEL DOCTOR TURRÓ";"CA N'AURELL";"08224";"2";"66";"DOCTORTURRO"
"1035";"CARRER";"DOCTOR ULLÉS, DEL";"CARRER DEL DOCTOR ULLÉS";"CA N'AURELL";"08224";"1";"163";"DOCTORULLES"
"1035";"CARRER";"DOCTOR ULLÉS, DEL";"CARRER DEL DOCTOR ULLÉS";"CA N'AURELL";"08224";"2";"184";"DOCTORULLES"
"1040";"CARRER";"DOCTOR VENTALLÓ, DEL";"CARRER DEL DOCTOR VENTALLÓ";"CENTRE";"08221";"1";"9";"DOCTORVENTALLO"
"1040";"CARRER";"DOCTOR VENTALLÓ, DEL";"CARRER DEL DOCTOR VENTALLÓ";"CENTRE";"08221";"2";"26";"DOCTORVENTALLO"
"1045";"PLAÇA";"DOCTOR ZAMENHOF, DEL";"PLAÇA DEL DOCTOR ZAMENHOF";"CA N'AURELL";"08224";"5";"7";"DOCTORZAMENHOF"
"1045";"PLAÇA";"DOCTOR ZAMENHOF, DEL";"PLAÇA DEL DOCTOR ZAMENHOF";"CA N'AURELL";"08224";"6";"6";"DOCTORZAMENHOF"
"5547";"PLAÇA";"DOLORS ALEU, DE";"PLAÇA DE DOLORS ALEU";"ÈGARA";"08226";"1";"1";"DOLORSALEU"
"5767";"CARRER";"DOLORS MONTSERDÀ, DE";"CARRER DE DOLORS MONTSERDÀ";"LES FONTS";"08228";"2";"8";"DOLORSMONTSERDA"
"1050";"CARRER";"DOM BOSCO, DE";"CARRER DE DOM BOSCO";"LA MAURINA";"08224";"65";"219";"DOMBOSCO"
"1050";"CARRER";"DOM BOSCO, DE";"CARRER DE DOM BOSCO";"LA MAURINA";"08224";"78";"164";"DOMBOSCO"
"1050";"CARRER";"DOM BOSCO, DE";"CARRER DE DOM BOSCO";"ROC BLANC";"08224";"3";"49";"DOMBOSCO"
"1050";"CARRER";"DOM BOSCO, DE";"CARRER DE DOM BOSCO";"ROC BLANC";"08224";"22";"22";"DOMBOSCO"
"5947";"PONT";"DOM BOSCO, DE";"PONT DE DOM BOSCO";"LA MAURINA";"08224";"1";"1";"DOMBOSCO"
"5567";"PLAÇA";"DONA, DE LA";"PLAÇA DE LA DONA";"VALLPARADÍS";"08222";"1";"1";"DONA"
"5608";"PLAÇA";"DORÉ, DEL";"PLAÇA DEL DORÉ";"LA COGULLADA";"08224";"1";"1";"DORE"
"1060";"CARRER";"DOS DE MAIG, DEL";"CARRER DEL DOS DE MAIG";"CAN BOADA DEL PI";"08225";"41";"75";"DOSDEMAIG"
"1060";"CARRER";"DOS DE MAIG, DEL";"CARRER DEL DOS DE MAIG";"CAN BOADA DEL PI";"08225";"60";"60";"DOSDEMAIG"
"5624";"PLAÇA";"DRETS HUMANS, DELS";"PLAÇA DELS DRETS HUMANS";"CEMENTIRI VELL";"08222";"1";"3";"DRETSHUMANSS"
"5624";"PLAÇA";"DRETS HUMANS, DELS";"PLAÇA DELS DRETS HUMANS";"CEMENTIRI VELL";"08222";"2";"4";"DRETSHUMANSS"
"5774";"DISSEMINAT";"DS POUM - LA MAURINA";"DISSEMINAT DS POUM - LA MAURINA";"CAN BOADA DEL PI";"08225";"66";"72";"DSPOUMLAMAURINA"
"5774";"DISSEMINAT";"DS POUM - LA MAURINA";"DISSEMINAT DS POUM - LA MAURINA";"CAN BOADA DEL PI";"08225";"67";"71";"DSPOUMLAMAURINA"
"5774";"DISSEMINAT";"DS POUM - LA MAURINA";"DISSEMINAT DS POUM - LA MAURINA";"DISSEMINATS - D5";"08225";"7";"59";"DSPOUMLAMAURINA"
"5774";"DISSEMINAT";"DS POUM - LA MAURINA";"DISSEMINAT DS POUM - LA MAURINA";"DISSEMINATS - D5";"08225";"10";"60";"DSPOUMLAMAURINA"
"5774";"DISSEMINAT";"DS POUM - LA MAURINA";"DISSEMINAT DS POUM - LA MAURINA";"LA MAURINA";"08224";"64";"64";"DSPOUMLAMAURINA"
"1065";"CARRER";"DUERO, DEL";"CARRER DEL DUERO";"P.I. SANTA EULÀLIA";"08223";"1";"47";"DUERO"
"1065";"CARRER";"DUERO, DEL";"CARRER DEL DUERO";"P.I. SANTA EULÀLIA";"08223";"2";"62";"DUERO"
"1070";"CARRER";"DULCINEA, DE";"CARRER DE DULCINEA";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"3";"DULCINEA"
"1080";"CARRER";"DUQUESSA DE LA VICTÒRIA, DE LA";"CARRER DE LA DUQUESSA DE LA VICTÒRIA";"CAN PALET";"08223";"2";"142";"DUQUESSADELAVICTORIA"
"1080";"CARRER";"DUQUESSA DE LA VICTÒRIA, DE LA";"CARRER DE LA DUQUESSA DE LA VICTÒRIA";"CAN PALET";"08223";"3";"97";"DUQUESSADELAVICTORIA"
"1085";"CARRER";"EBRE, DE L'";"CARRER DE L'EBRE";"P.I. SANTA EULÀLIA";"08223";"3";"81";"EBRE"
"1085";"CARRER";"EBRE, DE L'";"CARRER DE L'EBRE";"P.I. SANTA EULÀLIA";"08223";"24";"80";"EBRE"
"880";"CARRER";"EDISON, D'";"CARRER D'EDISON";"LA COGULLADA";"08224";"2";"142";"EDISON"
"880";"CARRER";"EDISON, D'";"CARRER D'EDISON";"LA COGULLADA";"08224";"15";"123";"EDISON"
"5952";"PONT";"EDISON, D'";"PONT D'EDISON";"LA COGULLADA";"08224";"1";"1";"EDISON"
"1095";"CARRER";"EDUARD MARQUINA, D'";"CARRER D'EDUARD MARQUINA";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"141";"EDUARDMARQUINA"
"1095";"CARRER";"EDUARD MARQUINA, D'";"CARRER D'EDUARD MARQUINA";"POBLE NOU - ZONA ESPORTIVA";"08225";"4";"164";"EDUARDMARQUINA"
"5941";"PONT";"EDUARD MARQUINA, D'";"PONT D'EDUARD MARQUINA";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"1";"EDUARDMARQUINA"
"770";"CARRER";"ÈGARA, D'";"CARRER D'ÈGARA";"SANT PERE";"08225";"1";"203";"EGARA"
"770";"CARRER";"ÈGARA, D'";"CARRER D'ÈGARA";"SANT PERE";"08225";"2";"178";"EGARA"
"885";"RAMBLA";"ÈGARA, D'";"RAMBLA D'ÈGARA";"CA N'AURELL";"08224";"1";"331";"EGARA"
"885";"RAMBLA";"ÈGARA, D'";"RAMBLA D'ÈGARA";"CENTRE";"08221";"8";"394";"EGARA"
"885";"RAMBLA";"ÈGARA, D'";"RAMBLA D'ÈGARA";"CENTRE";"08221";"77";"77";"EGARA"
"1101";"CARRER";"EGIPTE, D'";"CARRER D'EGIPTE";"CAN PARELLADA";"08228";"2";"26";"EGIPTE"
"1101";"CARRER";"EGIPTE, D'";"CARRER D'EGIPTE";"CAN PARELLADA";"08228";"23";"23";"EGIPTE"
"1655";"CARRER";"EIVISSA, D'";"CARRER D'EIVISSA";"ÈGARA";"08226";"3";"51";"EIVISSA"
"1655";"CARRER";"EIVISSA, D'";"CARRER D'EIVISSA";"ÈGARA";"08226";"4";"60";"EIVISSA"
"5882";"PASSATGE";"EL CARRER ESTRET, D'";"PASSATGE D'EL CARRER ESTRET";"CAN BOADA CASC ANTIC";"08225";"7";"23";"ELCARRERESTRET"
"5882";"PASSATGE";"EL CARRER ESTRET, D'";"PASSATGE D'EL CARRER ESTRET";"CAN BOADA CASC ANTIC";"08225";"10";"18";"ELCARRERESTRET"
"5825";"PLAÇA";"ELECTRA, DE L'";"PLAÇA DE L'ELECTRA";"ÈGARA";"08226";"1";"15";"ELECTRA"
"5711";"PARC";"EL LLAC DE VALLPARADÍS";"PARC EL LLAC DE VALLPARADÍS";"CEMENTIRI VELL";"08222";"1";"5";"ELLLACDEVALLPARADIS"
"5711";"PARC";"EL LLAC DE VALLPARADÍS";"PARC EL LLAC DE VALLPARADÍS";"CENTRE";"08221";"6";"6";"ELLLACDEVALLPARADIS"
"4103";"POLÍGON";"ELS BELLOTS";"POLÍGON ELS BELLOTS";"DISSEMINATS - D3.1";"08227";"4";"40";"ELSBELLOTS"
"4103";"POLÍGON";"ELS BELLOTS";"POLÍGON ELS BELLOTS";"DISSEMINATS - D3.1";"08227";"11";"41";"ELSBELLOTS"
"1105";"CARRER";"ELX, D'";"CARRER D'ELX";"TORRE-SANA";"08227";"1";"5";"ELX"
"1105";"CARRER";"ELX, D'";"CARRER D'ELX";"TORRE-SANA";"08227";"2";"6";"ELX"
"893";"PLAÇA";"EMIGRANT, DE L'";"PLAÇA DE L'EMIGRANT";"CAN BOADA CASC ANTIC";"08225";"1";"1";"EMIGRANT"
"3025";"CARRER";"EMILI BADIELLA, D'";"CARRER D'EMILI BADIELLA";"SANT PERE";"08225";"1";"61";"EMILIBADIELLA"
"3025";"CARRER";"EMILI BADIELLA, D'";"CARRER D'EMILI BADIELLA";"SANT PERE";"08225";"2";"106";"EMILIBADIELLA"
"5677";"PASSATGE";"EMILI MIRÓ, D'";"PASSATGE D'EMILI MIRÓ";"CA N'AURELL";"08224";"2";"40";"EMILIMIRO"
"5677";"PASSATGE";"EMILI MIRÓ, D'";"PASSATGE D'EMILI MIRÓ";"CA N'AURELL";"08224";"31";"31";"EMILIMIRO"
"1110";"CARRER";"EMPERADRIU EUGÈNIA, DE L'";"CARRER DE L'EMPERADRIU EUGÈNIA";"POBLE NOU - ZONA ESPORTIVA";"08225";"78";"114";"EMPERADRIUEUGENIA"
"1110";"CARRER";"EMPERADRIU EUGÈNIA, DE L'";"CARRER DE L'EMPERADRIU EUGÈNIA";"POBLE NOU - ZONA ESPORTIVA";"08225";"87";"95";"EMPERADRIUEUGENIA"
"1110";"CARRER";"EMPERADRIU EUGÈNIA, DE L'";"CARRER DE L'EMPERADRIU EUGÈNIA";"TORRENT D'EN PERE PARRES";"08225";"1";"59";"EMPERADRIUEUGENIA"
"1110";"CARRER";"EMPERADRIU EUGÈNIA, DE L'";"CARRER DE L'EMPERADRIU EUGÈNIA";"TORRENT D'EN PERE PARRES";"08225";"2";"52";"EMPERADRIUEUGENIA"
"895";"PLAÇA";"ENRIC GRANADOS, D'";"PLAÇA D'ENRIC GRANADOS";"CA N'AURELL";"08224";"1";"1";"ENRICGRANADOS"
"1107";"PLAÇA";"ENRIC TORRELLA, D'";"PLAÇA D'ENRIC TORRELLA";"LES FONTS";"08228";"1";"1";"ENRICTORRELLA"
"1107";"PLAÇA";"ENRIC TORRELLA, D'";"PLAÇA D'ENRIC TORRELLA";"LES FONTS";"08228";"2";"2";"ENRICTORRELLA"
"1115";"CARRER";"ERA, DE L'";"CARRER DE L'ERA";"CENTRE";"08221";"1";"61";"ERA"
"1115";"CARRER";"ERA, DE L'";"CARRER DE L'ERA";"CENTRE";"08221";"2";"36";"ERA"
